COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,COL_1,COL_2,COL_3,COL_4,COL_5,COL_6,COL_7,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-10年屋齡房屋數,11-20年屋齡房屋數,21-30年屋齡房屋數,31-40年屋齡房屋數,41-50年屋齡房屋數,51-60年屋齡房屋數,61年以上房屋數,資料時間
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,21,16,18,27,8,,90,105Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,15,39,29,53,45,15,197,105Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,8,3,3,2,54,,70,105Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,8,11,22,26,25,15,107,105Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,12,26,9,39,57,10,153,105Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,22,68,57,62,85,29,324,105Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,9,31,28,22,20,2,112,105Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,13,37,18,15,47,1,131,105Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,176,48,26,40,46,5,341,105Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,15,16,33,23,26,,113,105Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,7,9,16,10,36,,78,105Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,1,1,,,,,2,105Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,0,0,0,0,0,0,0,105Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,3,10,13,73,,,99,105Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,18,26,32,103,20,1,200,105Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,14,19,18,53,,,104,105Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,1,,8,31,,,40,105Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,35,115,13,5,,,168,105Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,27,41,5,5,,,78,105Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,53,87,18,9,14,,181,105Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,31,106,29,9,10,1,186,105Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,59,107,97,208,332,49,14,106Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,35,25,65,157,31,3,0,106Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,372,354,144,186,57,11,1,106Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,123,175,233,432,175,39,13,106Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,163,334,491,133,101,78,21,106Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,213,227,207,175,240,40,6,106Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,269,382,733,819,234,55,23,106Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,108,108,279,675,250,85,24,106Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,15,51,83,118,87,72,8,106Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,29,41,119,246,652,21,3,106Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,144,130,348,276,304,94,14,106Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,120,149,409,621,358,78,10,106Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,25,39,61,132,255,40,33,106Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,16,24,67,99,115,19,2,106Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,36,20,104,215,260,93,27,106Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,16,22,48,64,48,110,48,106Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,56,73,39,231,122,103,16,106Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,19,45,67,59,162,119,20,106Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,11,25,51,66,104,139,66,106Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,14,40,86,86,91,137,89,106Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,17,20,44,93,46,112,49,106Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,26,36,58,87,75,121,48,106Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,17,15,112,51,56,33,26,106Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,7,3,49,43,137,119,32,106Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,34,30,84,62,100,149,24,106Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,11,11,97,47,87,98,16,106Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,17,33,14,39,92,105,5,106Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,8,15,33,46,58,67,32,106Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,77,80,89,179,235,66,10,106Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,83,102,231,268,400,132,27,106Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,204,250,168,354,379,48,8,106Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,173,140,450,108,150,52,24,106Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,91,93,227,80,138,25,5,106Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,133,181,201,69,103,49,4,106Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,51,78,152,56,92,73,7,106Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,46,53,301,456,118,122,17,106Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,52,31,53,83,301,112,12,106Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,388,424,1133,991,378,33,5,106Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,187,154,463,905,218,26,4,106Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,102,95,283,102,117,85,6,106Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,54,61,46,66,72,73,9,106Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,65,78,129,100,90,63,16,106Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,24,31,157,119,100,37,3,106Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,40,28,136,214,128,62,28,106Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,40,96,252,113,109,50,28,106Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,137,222,130,190,41,15,5,106Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,38,38,62,113,161,27,22,106Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,62,77,101,167,223,41,10,106Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,47,70,168,250,267,81,35,106Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,68,104,533,293,251,76,18,106Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,20,46,178,342,222,75,38,106Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,51,77,264,326,305,143,113,106Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,21,22,69,89,94,33,4,106Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,120,80,184,241,330,94,20,106Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,45,34,50,84,140,76,60,106Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,48,76,93,146,50,34,45,106Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,57,76,72,71,92,53,48,106Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,12,38,97,108,83,89,85,106Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,68,61,100,260,183,60,71,106Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,22,8,1,12,14,7,13,106Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,31,38,37,57,136,46,66,106Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,12,17,68,59,53,12,4,106Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,26,38,17,22,106,25,4,106Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,62,42,29,55,108,33,4,106Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,4,1,5,39,13,13,0,106Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,42,80,125,126,189,73,8,106Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,28,49,83,150,297,83,28,106Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,34,64,53,53,101,76,19,106Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,67,117,152,381,323,84,29,106Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,25,5,1,0,9,0,1,106Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,130,81,242,625,395,48,4,106Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,61,96,73,147,98,48,47,106Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,52,61,49,98,149,17,3,106Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,58,109,355,149,112,48,7,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,22,22,38,68,49,50,12,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,34,28,56,101,79,46,29,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,20,38,51,150,71,43,11,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,74,86,77,118,99,44,42,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,33,29,45,109,78,52,12,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,29,55,141,162,104,47,29,106Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,71,42,128,142,92,70,55,106Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,62,45,42,90,229,125,43,106Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,10,15,53,70,35,10,8,106Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,10,9,14,23,19,3,6,106Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,27,35,91,67,77,34,14,106Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,52,85,277,185,252,156,39,106Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,18,20,15,29,24,8,8,106Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,38,26,17,68,34,16,7,106Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,9,11,16,28,51,44,11,106Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,10,19,15,25,46,9,3,106Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,13,21,18,21,13,5,1,106Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,57,64,135,131,193,38,6,106Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,30,41,78,123,145,54,7,106Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,47,26,160,131,75,41,9,106Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,18,8,7,16,32,1,0,106Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,31,51,38,87,58,77,20,106Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,86,40,76,142,124,85,17,106Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,184,138,206,314,234,154,36,106Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,21,48,39,77,50,52,9,106Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,76,62,89,217,233,100,10,106Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,32,27,43,57,20,65,9,106Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,71,64,225,302,392,88,29,106Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,30,36,78,121,102,78,20,106Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,67,52,131,163,139,118,23,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,67,57,79,110,218,28,7,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,22,25,18,104,110,18,6,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,21,25,29,40,112,37,22,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,18,25,3,5,20,1,0,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,69,78,160,208,251,51,11,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,94,108,170,205,182,63,18,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,56,45,33,111,137,61,12,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,73,65,97,157,247,41,7,106Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,26,45,72,100,82,18,11,106Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,60,24,51,89,124,74,2,106Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,54,43,72,91,111,21,2,106Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,85,87,107,158,205,62,29,106Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,29,45,90,94,162,61,80,106Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,31,24,52,47,70,10,4,106Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,16,12,5,6,21,11,9,106Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,15,23,42,89,64,18,73,106Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,65,71,49,59,48,19,69,106Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,12,18,51,30,28,4,0,106Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,14,10,8,4,33,0,0,106Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,6,10,9,11,6,1,0,106Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,18,53,80,104,63,10,13,106Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,20,43,45,39,29,5,0,106Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,27,18,19,39,14,0,0,106Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,23,36,30,49,66,19,2,106Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,11,6,7,8,66,0,0,106Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,9,10,12,35,27,16,0,106Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,22,26,18,21,94,13,0,106Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,32,61,64,68,98,34,1,106Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,12,29,25,23,32,1,0,106Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,18,40,19,14,56,1,0,106Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,184,50,20,43,99,5,0,106Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,15,17,34,17,38,0,0,106Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,17,5,21,10,56,1,0,106Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,3,6,1,0,0,0,0,106Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,0,0,0,0,0,0,0,106Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,5,16,17,104,0,0,0,106Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,35,28,34,175,27,2,0,106Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,23,24,18,102,0,0,0,106Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,17,0,6,71,0,0,0,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,53,117,12,13,87,0,0,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,31,47,8,46,0,0,0,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,73,102,17,15,51,1,0,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,39,112,27,29,92,5,0,106Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,54,97,102,208,318,64,14,107Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,40,24,67,156,30,7,0,107Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,384,346,161,186,65,12,1,107Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,128,159,252,328,285,39,14,107Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,136,338,512,136,89,89,24,107Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,178,261,211,140,266,47,11,107Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,249,364,722,826,275,58,23,107Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,92,107,268,666,262,112,24,107Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,11,53,76,112,100,72,8,107Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,29,38,95,199,714,27,4,107Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,123,136,341,234,352,106,15,107Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,117,145,345,615,407,100,15,107Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,22,34,69,116,265,48,34,107Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,18,18,70,97,112,22,2,107Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,37,20,96,157,321,94,30,107Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,15,19,48,62,47,111,53,107Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,53,73,44,192,154,96,27,107Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,17,43,68,63,143,128,25,107Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,11,20,54,66,95,131,75,107Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,16,39,78,96,90,133,97,107Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,11,25,44,80,57,109,54,107Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,21,41,57,66,93,114,52,107Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,15,15,105,57,29,61,22,107Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,9,4,46,37,128,132,32,107Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,28,37,77,67,91,155,27,107Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,10,7,96,50,81,103,19,107Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,20,33,13,39,79,113,10,107Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,8,15,29,48,60,62,38,107Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,75,77,94,173,228,80,11,107Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,75,113,230,263,399,111,54,107Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,213,204,203,355,380,60,8,107Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,175,121,463,55,198,52,27,107Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,88,87,232,78,140,30,7,107Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,128,170,216,63,103,56,4,107Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,53,60,177,47,98,76,7,107Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,43,55,267,480,119,121,25,107Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,46,28,60,77,302,114,16,107Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,350,434,1061,1097,375,36,4,107Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,178,143,422,965,217,29,3,107Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,110,93,289,108,100,110,8,107Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,61,62,45,64,71,77,10,107Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,62,78,123,100,91,65,18,107Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,21,31,158,121,81,55,4,107Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,38,39,132,216,120,69,25,107Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,64,98,243,122,105,55,26,107Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,143,230,134,189,37,17,4,107Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,33,38,60,114,156,33,20,107Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,59,75,104,161,231,40,11,107Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,44,61,170,242,279,79,37,107Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,65,94,511,323,233,90,18,107Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,18,40,165,335,213,97,42,107Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,40,77,256,299,321,161,118,107Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,21,19,64,92,94,33,5,107Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,117,64,188,232,336,99,21,107Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,45,32,50,79,137,84,61,107Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,51,60,110,148,51,35,45,107Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,53,71,75,76,91,55,50,107Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,13,26,101,110,82,91,87,107Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,61,60,102,232,199,76,71,107Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,20,11,0,13,14,7,11,107Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,29,39,31,64,129,49,69,107Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,12,16,66,60,50,12,5,107Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,25,36,21,19,104,28,4,107Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,57,46,30,52,105,34,4,107Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,5,0,6,39,11,13,1,107Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,38,75,123,122,198,76,10,107Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,23,52,81,128,300,100,27,107Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,30,66,52,51,103,76,19,107Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,68,109,150,366,317,108,29,107Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,27,6,1,0,9,1,1,107Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,112,88,244,573,438,64,4,107Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,58,73,101,94,149,48,49,107Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,47,62,46,90,147,34,4,107Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,56,99,356,154,112,52,6,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,21,17,43,65,47,58,12,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,32,33,45,102,80,53,33,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,21,30,52,150,63,57,13,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,76,88,79,115,85,60,46,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,30,30,43,106,70,64,17,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,35,48,143,158,87,73,30,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,74,42,126,145,76,86,57,107Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,57,43,45,85,218,140,45,107Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,6,17,51,74,29,15,10,107Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,10,9,12,25,15,7,6,107Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,29,34,90,66,64,49,14,107Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,47,86,281,174,245,164,52,107Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,17,19,16,27,26,8,8,107Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,36,28,19,68,24,26,7,107Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,10,10,12,33,45,44,16,107Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,9,20,15,25,43,11,4,107Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,13,20,18,21,13,6,1,107Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,57,55,128,144,190,33,6,107Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,29,39,76,115,147,49,9,107Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,43,25,155,137,77,37,11,107Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,18,8,6,16,33,1,0,107Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,29,47,43,81,67,41,10,107Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,89,37,77,140,126,67,23,107Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,173,123,220,300,250,131,35,107Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,18,43,41,76,46,48,8,107Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,67,55,87,180,263,89,13,107Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,32,26,44,55,15,63,9,107Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,62,66,209,289,386,94,29,107Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,32,29,79,123,89,71,16,107Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,66,45,118,173,135,94,29,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,66,48,67,123,189,63,7,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,21,23,17,107,96,30,7,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,19,26,26,40,111,29,22,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,16,26,4,4,21,0,0,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,68,73,147,208,234,86,12,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,92,101,169,209,179,68,24,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,53,43,36,109,137,52,13,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,52,60,65,183,234,43,8,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,28,35,75,103,76,21,13,107Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,58,20,51,86,117,83,6,107Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,53,44,63,92,116,19,4,107Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,80,71,118,148,211,68,35,107Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,29,36,94,90,154,73,85,107Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,28,25,38,59,73,10,5,107Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,15,13,5,6,21,11,9,107Y
