COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,M_F_RAT,P_H_CNT,P_DEN,DEPENDENCY_RAT,A0A14_A15A65_RAT,A65UP_A15A64_RAT,A65_A0A14_RAT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
10014,臺東縣,10014030,關山鎮,10014030-005,里里,97.67,2.67,380.98,44.73,17.06,27.67,162.17,108Y12M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,113.14,2.61,135.21,40.84,16.28,24.56,150.83,108Y12M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,136.22,2.68,29.57,45.28,12.11,33.17,274,108Y12M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,109.24,2.7,127.08,44.97,11.43,33.54,293.33,108Y12M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,97.66,2.83,718.85,42.47,18.55,23.92,128.98,108Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,98.85,2.93,89.6,27.88,19.41,8.47,43.64,108Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,107.64,2.47,123.31,26.77,15.11,11.66,77.14,108Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,95.78,2.79,96.05,28.18,18.51,9.67,52.24,108Y12M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,104.88,2.72,144.8,31.4,21.68,9.72,44.85,108Y12M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,112.95,2.56,314.36,39.35,11.07,28.27,255.3,109Y03M
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,117.83,2.49,106.87,36.89,15.3,21.58,141.07,109Y03M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,107.6,2.15,893.33,27.09,8.53,18.56,217.58,109Y03M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,105.91,2.62,800.54,31.7,11.05,20.65,186.92,109Y03M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,97.05,2.55,2083.5,29.53,9.81,19.71,200.84,109Y03M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,108.7,2.71,631.7,36.84,13.32,23.52,176.59,109Y03M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,93.92,2.46,3269.5,32.93,12.29,20.64,167.96,109Y03M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,95.02,2.41,9686.27,40.4,12.39,28.01,226.05,109Y03M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,101.42,2.49,1220.25,41.54,16.22,25.32,156.14,109Y03M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,89.21,3.05,9900.96,64.71,42.23,22.48,53.24,109Y03M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,97.94,2.97,11421.52,57.48,36.66,20.82,56.8,109Y03M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,91.85,2.83,12354.42,55.56,32.19,23.36,72.57,109Y03M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,95.46,3.31,8570.05,90.65,67.27,23.38,34.76,109Y03M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,111.02,2.57,1844.81,43.77,19.6,24.18,123.36,109Y03M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,98.36,2.57,2457.83,39.52,13.75,25.77,187.43,109Y03M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,104.05,2.6,7567.72,38.98,12.99,25.98,200,109Y03M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,104.93,2.36,810.83,40.22,10.43,29.79,285.71,109Y03M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,111.37,2.49,6829.84,39.91,15.34,24.57,160.19,109Y03M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,108.18,2.4,9367.54,40.39,10.32,30.07,291.38,109Y03M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,100.71,2.28,7022.53,48.25,5.44,42.81,787.1,109Y03M
10014,臺東縣,10014010,臺東市,10014010-021,大同里,93.38,2.48,11710.54,42.59,12.79,29.8,232.89,109Y03M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,103.46,2.36,5650.44,40.51,12.92,27.59,213.58,109Y03M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,106.02,2.58,7510.76,83.16,60.56,22.59,37.31,109Y03M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,92.55,2.7,16908.59,74.11,38.48,35.64,92.63,109Y03M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,104.89,2.29,5794.64,37.3,12.3,25,203.33,109Y03M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,93.36,2.86,18457.8,70.69,41.04,29.65,72.24,109Y03M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,104.68,2.44,3178.44,39.42,15.07,24.35,161.54,109Y03M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,90.67,2.17,5104.77,40.66,6.23,34.43,552.63,109Y03M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,116.22,2.44,512.36,32.06,11.61,20.45,176.22,109Y03M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,98.26,2.71,542.43,37.45,15.85,21.6,136.23,109Y03M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,105.28,2.54,1174.12,31.56,13.64,17.92,131.4,109Y03M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,83,2.55,3745.78,40.95,26.56,14.39,54.16,109Y03M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,100.79,3.09,766.61,40.28,19.43,20.85,107.29,109Y03M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,105.8,2.98,1030.91,38.91,22.69,16.22,71.49,109Y03M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,117.01,2.66,161.79,34.87,17.31,17.56,101.48,109Y03M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,92.7,2.62,4378.16,49.68,28.04,21.64,77.2,109Y03M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,93.25,2.31,1203.99,40.57,11.76,28.81,245.05,109Y03M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,92.87,2.52,5533.14,30.3,12.53,17.77,141.78,109Y03M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,102.13,2.78,2181.09,33.18,12.84,20.34,158.38,109Y03M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,106.21,2.85,774.66,34.32,13.61,20.71,152.17,109Y03M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,118.2,2.89,190.92,42.02,15.65,26.36,168.42,109Y03M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,109.96,2.63,303.92,41.52,15.02,26.5,176.47,109Y03M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,102.95,2.53,448.42,34.6,7.83,26.76,341.67,109Y03M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,104.3,2.57,1145.02,38.7,11.49,27.21,236.89,109Y03M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,101.04,2.57,305.28,36.62,13.73,22.89,166.67,109Y03M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,109.81,2.63,132.73,30.95,12.99,17.96,138.33,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,132.85,2.07,35.95,47.6,5.72,41.88,732,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,98.66,2.21,26.6,46.62,11.27,35.35,313.75,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,127.87,2.48,47.88,38.12,12.01,26.11,217.29,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,105.93,2.67,283.36,37.82,11.68,26.14,223.83,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,102.39,2.88,5867.98,47.49,18.22,29.27,160.66,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,108.35,2.73,315.24,41.98,15.02,26.96,179.55,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,122.06,2.18,61.91,47.34,8.37,38.97,465.91,109Y03M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,117.56,2.48,84.97,40.66,9.84,30.82,313.14,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,109.62,2.68,126.61,45.77,11.85,33.92,286.36,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,97.38,2.83,719.91,42.68,19.18,23.5,122.53,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,113.17,2.62,134.95,40.95,16.6,24.35,146.72,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,103.28,2.74,5952.84,50.65,16.67,33.98,203.88,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,96.67,2.66,380.98,44.84,17.15,27.69,161.47,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,133.2,2.65,29.42,45.97,12.71,33.25,261.54,109Y03M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,123.66,2.44,77.51,40.28,11.48,28.8,250.77,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,119.92,2.53,56.3,38.36,14.32,24.04,167.86,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,116.07,2.4,35.24,45.35,11.11,34.23,308.11,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,127.23,2.23,76.22,38.34,12.69,25.65,202.04,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,142.47,2.23,19.3,51.93,6.44,45.49,706.67,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,122.18,2.53,59.63,44.51,12.21,32.3,264.55,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,109.41,2.74,143.77,40.9,13.24,27.65,208.82,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,122.68,2.29,95.71,41.11,10.84,30.27,279.35,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,106.19,2.63,172.45,39.7,12.09,27.61,228.31,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,105.72,2.56,48.61,34.17,17.64,16.53,93.71,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,102.78,2.53,547.37,29.68,11.93,17.75,148.76,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,109.12,2.73,27.23,35.3,14.12,21.18,150,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,111.91,2.7,15.23,29.38,14.64,14.74,100.65,109Y03M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,117.91,2.26,8.47,52.43,16.3,36.13,221.64,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,113.95,2.76,41.17,39.66,11.76,27.89,237.1,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,115.6,2.46,153.26,40.14,8,32.14,401.79,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,100.41,2.59,66.31,46.67,13.18,33.48,254.02,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,119.08,2.59,116.77,37.67,12.59,25.09,199.32,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,114.59,2.5,77.52,42.65,11.55,31.1,269.14,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,104.38,2.49,140.26,43.16,11.32,31.84,281.25,109Y03M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,115.27,2.48,217.15,48.74,13.57,35.18,259.26,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,109.87,2.53,153.77,44.11,14.11,30,212.6,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,109.74,2.67,330.31,43.81,11,32.81,298.21,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,118.4,2.47,40.37,50.21,12.66,37.55,296.67,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,102.74,2.73,497.84,49.24,13.45,35.8,266.25,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,91.2,2.6,1475.48,45.94,17.59,28.34,161.09,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,116.29,2.41,43.92,48.65,12.74,35.91,281.82,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,126.15,2.44,88.08,45.71,11.08,34.63,312.68,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,106.55,2.38,75.24,60.65,14.81,45.83,309.38,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,130.21,2.57,25.22,43.97,12.7,31.27,246.15,109Y03M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,119.27,2.48,32.04,40.18,11.14,29.03,260.53,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,169.07,1.94,29.72,40.72,8.13,32.59,401.01,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,111.82,2.51,21.74,42.38,11.81,30.57,258.88,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,117.67,2.38,105.02,43.77,10.34,33.42,323.08,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,133.33,2.28,10.26,47.18,13.33,33.85,253.85,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,106.74,2.18,59.79,51.04,9.59,41.45,432.43,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,115.27,2,56.39,54.24,11.56,42.68,369.33,109Y03M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,112.57,2.37,72.76,45.21,12.85,32.37,251.92,109Y03M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,121.36,2.28,21.96,51.16,8.8,42.36,481.58,109Y03M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,140.71,2.37,36.84,52.01,11.02,41,372.04,109Y03M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,154.62,2.61,29.42,47.09,14.32,32.77,228.81,109Y03M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,119.24,2.54,218.62,43.26,11.92,31.34,262.84,109Y03M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,121.27,2.48,56.27,45.32,9.96,35.36,355.22,109Y03M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,140.57,2.23,35.15,42.78,8.17,34.6,423.29,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,110.14,2.67,117.93,38.9,13.22,25.68,194.29,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,117.88,2.38,89.73,39.41,10.59,28.81,272,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,120.41,2.03,50.5,53.19,6.38,46.81,733.33,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,145.21,2.09,219.73,41.91,13.08,28.82,220.34,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,102.15,2.3,477.04,43.31,14.02,29.29,208.97,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,111.73,2.29,190.5,44.71,14.62,30.09,205.83,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,122.89,2.36,96.28,42.22,11.11,31.11,280,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,108.24,2.31,90.13,31.82,13.57,18.25,134.48,109Y03M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,109.8,2.19,48.78,37.84,15.9,21.94,138.02,109Y03M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,113.79,2.42,44.45,37.78,16.03,21.75,135.64,109Y03M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,121.67,2.48,68.75,33.78,16.68,17.1,102.47,109Y03M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,108.54,2.42,218.23,37.62,16.17,21.44,132.57,109Y03M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,101.05,2.32,168.6,36.06,9.8,26.27,268.18,109Y03M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,105.88,2.12,71.83,33.11,11.41,21.7,190.2,109Y03M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,124.75,3.46,112.02,30.44,15.28,15.17,99.25,109Y03M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,112.19,3.54,700.69,28.98,13.51,15.47,114.52,109Y03M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,104.58,3.51,386.42,27.04,12.36,14.68,118.79,109Y03M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,102.33,3.84,31.22,38.29,26.88,11.42,42.47,109Y03M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,105.84,3.45,1.65,39.65,24.23,15.42,63.64,109Y03M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,107.69,4.05,0.86,35,22.92,12.08,52.73,109Y03M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,115.19,3.93,43.89,32.08,19.76,12.32,62.36,109Y03M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,127.83,3.42,6.84,35.12,23.8,11.32,47.58,109Y03M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,127.92,3.95,3.66,31.3,21.3,10,46.94,109Y03M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,115.81,3.17,46.94,31.48,19.63,11.85,60.38,109Y03M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,114.12,3.18,10.64,31.6,22.57,9.03,40,109Y03M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,123.25,3.51,1.55,33.25,19.9,13.35,67.11,109Y03M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,114.77,3.17,26.63,33.72,18.2,15.52,85.26,109Y03M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,112.98,3.44,16.31,31.24,20.36,10.87,53.4,109Y03M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,104.47,3.35,116.3,32.51,22.15,10.35,46.73,109Y03M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,97.28,3.3,3584.72,31.05,17.33,13.72,79.17,109Y03M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,100.65,3.19,8.27,33.71,21.29,12.42,58.37,109Y03M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,119.23,2.85,2809.82,35.25,18.31,16.95,92.59,109Y03M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,95.57,3.13,2.03,35.49,18.77,16.72,89.09,109Y03M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,116.41,2.53,32.82,36.26,15.98,20.27,126.83,109Y03M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,116.03,2.91,11.38,28.46,15.12,13.34,88.24,109Y03M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,128.05,2.48,3.01,37.5,14.71,22.79,155,109Y03M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,121.84,2.1,11.89,32.38,14.05,18.33,130.43,109Y03M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,119.9,2.12,29.91,29.04,11.38,17.66,155.26,109Y03M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,104.65,2.53,20.56,23.51,11.23,12.28,109.38,109Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,98.85,2.88,89.83,27.47,19.22,8.26,42.98,109Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,94.74,2.79,95.74,28.65,18.22,10.43,57.25,109Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,107.77,2.47,123.56,26.92,15.01,11.91,79.31,109Y03M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,104.82,2.74,146.52,31.93,21.73,10.2,46.94,109Y03M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,112.6,2.59,316.25,41.01,12.07,28.95,239.86,109Y06M
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,117.35,2.51,106.87,35.96,14.65,21.3,145.37,109Y06M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,103.78,2.13,882.06,25.1,8.3,16.8,202.48,109Y06M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,104.66,2.61,806.22,31.8,10.98,20.82,189.62,109Y06M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,97.54,2.55,2074.21,29.75,9.75,20,205.11,109Y06M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,108.1,2.7,633.76,37.34,13.06,24.29,186.01,109Y06M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,93.73,2.44,3260.38,33.27,12.16,21.11,173.58,109Y06M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,95.82,2.39,9667.03,41.08,12.47,28.6,229.26,109Y06M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,102.44,2.48,1221.47,42.49,16.31,26.18,160.53,109Y06M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,88.67,3.04,9903.7,65.43,42.63,22.8,53.49,109Y06M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,96.9,2.97,11416,57.64,36.52,21.12,57.83,109Y06M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,92.68,2.83,12403.19,56.31,32.46,23.85,73.49,109Y06M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,96.13,3.32,8592.17,90.98,67.38,23.61,35.04,109Y06M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,111.2,2.53,1816.61,42.62,18.27,24.35,133.33,109Y06M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,98.76,2.57,2445.14,39.61,13.98,25.63,183.42,109Y06M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,106.14,2.57,7557,38.24,11.76,26.47,225,109Y06M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,105.25,2.35,786.13,40.84,10.19,30.66,301.01,109Y06M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,112.28,2.51,6711.97,39.48,14.99,24.5,163.46,109Y06M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,108.71,2.4,9391.29,41,10.7,30.3,283.33,109Y06M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,99.06,2.28,7030.84,47.9,5.07,42.83,844.83,109Y06M
10014,臺東縣,10014010,臺東市,10014010-021,大同里,91.69,2.51,11793.5,43.36,13.28,30.08,226.58,109Y06M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,104.33,2.34,5753.06,39.94,13.1,26.83,204.76,109Y06M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,113.07,2.65,7686.19,88.44,61.29,27.15,44.3,109Y06M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,95.27,2.73,17046.34,76.47,40.11,36.36,90.67,109Y06M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,105.2,2.27,5803.29,37.5,12.09,25.41,210.17,109Y06M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,93.12,2.85,18294.78,71.77,41.84,29.93,71.54,109Y06M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,104.7,2.46,3165.23,40.06,15.5,24.56,158.49,109Y06M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,90.09,2.15,5021.48,40.67,5.67,35,617.65,109Y06M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,116.78,2.45,514.28,32.18,11.64,20.54,176.36,109Y06M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,98.84,2.7,542.66,37.11,15.52,21.59,139.11,109Y06M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,106.49,2.52,1173.45,31.58,13.5,18.08,133.98,109Y06M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,82.76,2.52,3724.72,40.86,26.15,14.71,56.25,109Y06M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,101.36,3.06,764.46,40.55,19.29,21.26,110.25,109Y06M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,104.81,2.96,1022.78,38.47,22.12,16.35,73.93,109Y06M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,117.06,2.66,161.38,35.33,17.24,18.1,104.98,109Y06M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,93.3,2.63,4384.39,49.96,27.92,22.04,78.93,109Y06M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,93.73,2.3,1196.24,41.68,12.98,28.7,221.21,109Y06M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,92.13,2.52,5544.96,30.58,12.57,18,143.19,109Y06M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,102.56,2.76,2167.73,33.58,12.78,20.8,162.79,109Y06M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,107.19,2.84,778.36,34.56,13.52,21.04,155.64,109Y06M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,119.55,2.87,191.2,42.67,15.7,26.96,171.71,109Y06M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,109.16,2.62,303.16,42.04,14.84,27.2,183.23,109Y06M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,102.16,2.51,447.55,34.16,7.3,26.86,367.86,109Y06M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,103.31,2.54,1144.24,39.79,12.16,27.64,227.34,109Y06M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,100.39,2.54,306.26,36.1,13.11,22.99,175.33,109Y06M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,109.99,2.61,132.85,31.29,13.24,18.05,136.36,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,129.86,2.07,35.61,47.58,5.08,42.49,836.36,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,98.66,2.21,26.5,47.3,11.65,35.65,306.1,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,128.51,2.45,47.45,37.85,11.28,26.57,235.48,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,106.16,2.66,282.7,38,11.54,26.47,229.37,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,102.7,2.87,5806.69,47.63,18.29,29.34,160.37,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,108.3,2.71,313.86,42.49,15.48,27.01,174.44,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,122,2.19,62.07,48.28,9.16,39.12,427.08,109Y06M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,118.12,2.47,84.63,41.2,9.56,31.64,331.06,109Y06M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,110,2.63,126.28,45.72,11.57,34.16,295.33,109Y06M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,98.97,2.82,720.44,43.84,19.96,23.89,119.68,109Y06M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,113.73,2.57,135.86,40.38,16.42,23.96,145.9,109Y06M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,102.66,2.71,5844.14,49.84,16.23,33.61,207.07,109Y06M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,97.14,2.64,376.88,45.99,17.4,28.59,164.35,109Y06M
