COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,BORN_CNT,BORN_M_CNT,BORN_F_CNT,MARRY_B_CNT,CLAIM_B_CNT,NO_CLAIM_B_CNT,ABANDONED_B_CNT,TAIWAN_B_CNT,NON_TAIWAN_B_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,3,3,0,3,0,0,0,2,1,107Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,1,0,1,0,0,1,0,1,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,8,3,5,4,0,4,0,8,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,6,5,1,6,0,0,0,6,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,3,2,1,3,0,0,0,3,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,2,1,1,2,0,0,0,2,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,4,3,1,2,0,2,0,4,0,107Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,1,1,0,1,0,0,0,1,0,107Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,21,8,13,20,0,1,0,20,1,107Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,13,9,4,13,0,0,0,13,0,107Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,19,11,8,19,0,0,0,19,0,107Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,5,2,3,1,4,0,0,5,0,107Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,10,6,4,10,0,0,0,10,0,107Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,34,19,15,33,0,1,0,31,3,107Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,2,2,0,2,0,0,0,2,0,107Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,11,4,7,10,1,0,0,11,0,107Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,6,3,3,5,0,1,0,6,0,107Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,17,8,9,17,0,0,0,17,0,107Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,4,1,3,4,0,0,0,4,0,107Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,18,11,7,16,0,2,0,17,1,107Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,22,11,11,22,0,0,0,21,1,107Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,4,4,0,3,0,1,0,4,0,107Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,19,9,10,18,0,1,0,18,1,107Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,15,8,7,14,0,1,0,13,2,107Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,2,1,1,1,0,1,0,2,0,107Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,36,19,17,35,0,1,0,36,0,107Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,22,13,9,21,0,1,0,22,0,107Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,13,5,8,12,0,1,0,13,0,107Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,37,14,23,36,1,0,0,36,1,107Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,9,4,5,8,0,1,0,7,2,107Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,18,10,8,17,0,1,0,17,1,107Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,28,17,11,23,0,5,0,28,0,107Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,16,8,8,15,1,0,0,16,0,107Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,8,2,6,6,1,1,0,6,2,107Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,11,7,4,10,0,1,0,9,2,107Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,19,11,8,16,0,3,0,19,0,107Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,5,2,3,5,0,0,0,5,0,107Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,22,14,8,21,0,1,0,21,1,107Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,14,9,5,14,0,0,0,14,0,107Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,10,5,5,9,0,1,0,9,1,107Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,8,5,3,8,0,0,0,8,0,107Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,8,6,2,6,0,2,0,8,0,107Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,3,1,2,3,0,0,0,3,0,107Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,4,2,2,3,0,1,0,4,0,107Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,50,30,20,46,2,2,0,49,1,107Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,9,6,3,9,0,0,0,8,1,107Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,6,3,3,5,0,1,0,6,0,107Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,7,2,5,7,0,0,0,7,0,107Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,15,6,9,13,0,2,0,14,1,107Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,35,16,19,29,0,6,0,35,0,107Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,36,20,16,32,1,3,0,35,1,107Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,14,11,3,13,0,1,0,13,1,107Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,11,4,7,9,0,2,0,10,1,107Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,46,20,26,43,1,2,0,44,2,107Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,12,5,7,12,0,0,0,12,0,107Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,3,2,1,3,0,0,0,3,0,107Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,1,1,0,1,0,0,0,1,0,107Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,6,3,3,6,0,0,0,5,1,107Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,6,2,4,6,0,0,0,6,0,107Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,9,5,4,7,0,2,0,8,1,107Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,4,2,2,4,0,0,0,3,1,107Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,3,3,0,3,0,0,0,3,0,107Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,7,2,5,6,0,1,0,6,1,107Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,6,3,3,3,1,2,0,6,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,16,10,6,16,0,0,0,16,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,11,4,7,9,1,1,0,11,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,7,4,3,4,1,2,0,7,0,107Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,11,4,7,11,0,0,0,11,0,107Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,7,5,2,6,1,0,0,7,0,108Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,15,7,8,13,1,1,0,15,0,108Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,17,11,6,14,1,2,0,17,0,108Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,20,15,5,16,2,2,0,20,0,108Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,20,7,13,19,0,1,0,17,3,108Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,22,13,9,21,0,1,0,21,1,108Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,47,27,20,46,1,0,0,42,5,108Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,17,10,7,16,0,1,0,17,0,108Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,4,3,1,3,1,0,0,4,0,108Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,13,6,7,11,1,1,0,12,1,108Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,28,17,11,26,1,1,0,27,1,108Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,34,14,20,32,0,2,0,32,2,108Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,20,12,8,20,0,0,0,20,0,108Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,9,4,5,9,0,0,0,9,0,108Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,9,7,2,8,0,1,0,8,1,108Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,5,2,3,5,0,0,0,4,1,108Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,11,4,7,10,1,0,0,10,1,108Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,8,6,2,7,0,1,0,8,0,108Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,2,0,2,1,1,0,0,2,0,108Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,1,1,0,1,0,0,0,1,0,108Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,1,1,0,1,0,0,0,1,0,108Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,5,3,2,5,0,0,0,4,1,108Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,22,9,13,22,0,0,0,22,0,108Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,9,6,3,8,0,1,0,9,0,108Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,2,2,0,2,0,0,0,2,0,108Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,4,2,2,3,1,0,0,4,0,108Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,3,1,2,3,0,0,0,2,1,108Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,1,0,1,1,0,0,0,1,0,108Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,19,8,11,19,0,0,0,19,0,108Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,15,6,9,15,0,0,0,13,2,108Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,43,20,23,41,0,2,0,41,2,108Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,15,7,8,12,0,3,0,15,0,108Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,10,5,5,9,0,1,0,10,0,108Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,16,11,5,15,0,1,0,16,0,108Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,9,5,4,9,0,0,0,9,0,108Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,22,14,8,20,1,1,0,21,1,108Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,2,2,0,2,0,0,0,2,0,108Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,62,34,28,60,1,1,0,59,3,108Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,49,26,23,43,2,4,0,46,3,108Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,21,3,18,18,0,3,0,18,3,108Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,8,3,5,8,0,0,0,8,0,108Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,19,2,17,17,0,2,0,17,2,108Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,11,9,2,10,0,1,0,9,2,108Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,11,6,5,9,0,2,0,11,0,108Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,14,9,5,14,0,0,0,14,0,108Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,18,10,8,16,0,2,0,17,1,108Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,7,3,4,4,0,3,0,6,1,108Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,7,4,3,5,1,1,0,7,0,108Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,14,7,7,12,0,2,0,12,2,108Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,12,8,4,12,0,0,0,10,2,108Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,12,6,6,12,0,0,0,11,1,108Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,3,2,1,2,0,1,0,1,2,108Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,7,5,2,7,0,0,0,7,0,108Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,12,8,4,10,0,2,0,12,0,108Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,4,3,1,3,0,1,0,3,1,108Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,9,5,4,9,0,0,0,8,1,108Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,5,4,1,4,0,1,0,5,0,108Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,11,5,6,9,2,0,0,9,2,108Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,6,2,4,4,1,1,0,6,0,108Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,4,3,1,3,1,0,0,4,0,108Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,3,2,1,3,0,0,0,2,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,2,0,2,1,1,0,0,2,0,108Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,3,3,0,3,0,0,0,3,0,108Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,2,1,1,2,0,0,0,2,0,108Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,9,6,3,9,0,0,0,8,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,8,1,7,6,1,1,0,8,0,108Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,8,6,2,7,0,1,0,8,0,108Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,21,11,10,19,0,2,0,20,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,13,5,8,10,0,3,0,11,2,108Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,34,14,20,30,1,3,0,33,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,12,6,6,9,2,1,0,11,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,8,4,4,7,0,1,0,7,1,108Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,4,2,2,4,0,0,0,4,0,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,5,3,2,3,0,2,0,5,0,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,5,2,3,4,0,1,0,5,0,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,5,2,3,5,0,0,0,5,0,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,15,10,5,13,0,2,0,15,0,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,8,4,4,7,1,0,0,7,1,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,3,1,2,3,0,0,0,2,1,108Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,6,2,4,6,0,0,0,6,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,18,10,8,16,0,2,0,18,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,10,7,3,10,0,0,0,10,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,9,7,2,9,0,0,0,9,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,22,12,10,22,0,0,0,22,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,3,2,1,2,0,1,0,3,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,6,3,3,6,0,0,0,4,2,108Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,2,0,2,2,0,0,0,2,0,108Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,4,2,2,4,0,0,0,3,1,108Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,4,2,2,3,0,1,0,4,0,108Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,6,5,1,4,0,2,0,6,0,108Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,7,3,4,7,0,0,0,7,0,108Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,2,1,1,2,0,0,0,2,0,108Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,3,2,1,3,0,0,0,3,0,108Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,5,4,1,4,0,1,0,4,1,108Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,9,3,6,9,0,0,0,9,0,108Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,1,0,1,0,0,1,0,1,0,108Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,3,1,2,2,0,1,0,3,0,108Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,5,5,0,3,0,2,0,5,0,108Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,15,6,9,13,1,1,0,15,0,108Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,2,1,1,2,0,0,0,2,0,108Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,6,3,3,5,1,0,0,4,2,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,8,5,3,7,0,1,0,8,0,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,2,2,0,0,1,1,0,2,0,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,2,1,1,2,0,0,0,1,1,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,8,6,2,8,0,0,0,7,1,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,4,1,3,4,0,0,0,4,0,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,2,1,1,2,0,0,0,2,0,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,16,8,8,13,1,2,0,14,2,108Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,7,4,3,6,0,1,0,7,0,108Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,4,3,1,4,0,0,0,4,0,108Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,18,13,5,10,2,6,0,18,0,108Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,11,7,4,8,0,3,0,11,0,108Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,10,3,7,8,1,1,0,10,0,108Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,3,3,0,2,1,0,0,3,0,108Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,8,5,3,8,0,0,0,8,0,108Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,13,7,6,11,0,2,0,10,3,108Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,18,11,7,18,0,0,0,17,1,108Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,12,6,6,10,0,2,0,12,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,2,1,1,2,0,0,0,2,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,1,0,1,1,0,0,0,1,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,11,4,7,8,1,2,0,11,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,14,10,4,11,0,3,0,14,0,108Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,4,2,2,4,0,0,0,4,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,4,2,2,4,0,0,0,4,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,4,1,3,3,0,1,0,4,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,4,3,1,3,0,1,0,4,0,108Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,10,4,6,9,1,0,0,9,1,108Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,16,6,10,14,0,2,0,16,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,9,7,2,7,0,2,0,9,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,8,6,2,6,0,2,0,8,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,21,12,9,17,0,4,0,21,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,3,2,1,3,0,0,0,3,0,108Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,9,5,4,7,1,1,0,9,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,7,4,3,5,0,2,0,7,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,7,3,4,7,0,0,0,6,1,108Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,2,1,1,2,0,0,0,2,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,7,1,6,7,0,0,0,7,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,3,2,1,2,0,1,0,3,0,108Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,2,2,0,1,0,1,0,2,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,24,14,10,22,1,1,0,24,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,7,4,3,6,0,1,0,7,0,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,9,6,3,8,0,1,0,8,1,108Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,11,6,5,11,0,0,0,10,1,108Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,8,4,4,6,0,2,0,8,0,109Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,12,4,8,11,0,1,0,12,0,109Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,9,7,2,9,0,0,0,8,1,109Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,28,14,14,26,0,2,0,26,2,109Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,9,5,4,9,0,0,0,9,0,109Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,23,12,11,19,1,3,0,23,0,109Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,42,23,19,41,0,1,0,40,2,109Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,13,6,7,12,1,0,0,13,0,109Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,3,0,3,2,0,1,0,3,0,109Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,20,13,7,20,0,0,0,20,0,109Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,18,9,9,18,0,0,0,17,1,109Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,37,21,16,34,1,2,0,35,2,109Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,17,10,7,17,0,0,0,17,0,109Y
10014,臺東縣,10014010,臺東市,10014010-014,四維里,5,2,3,5,0,0,0,5,0,109Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,10,6,4,6,0,4,0,10,0,109Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,4,0,4,3,1,0,0,4,0,109Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,5,3,2,4,0,1,0,5,0,109Y
10014,臺東縣,10014010,臺東市,10014010-018,民權里,7,4,3,6,0,1,0,7,0,109Y
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,4,1,3,4,0,0,0,4,0,109Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,3,1,2,3,0,0,0,3,0,109Y
10014,臺東縣,10014010,臺東市,10014010-021,大同里,7,3,4,6,0,1,0,6,1,109Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,6,4,2,5,0,1,0,6,0,109Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,11,6,5,11,0,0,0,11,0,109Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,9,7,2,9,0,0,0,9,0,109Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,5,3,2,4,0,1,0,5,0,109Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,10,10,0,10,0,0,0,10,0,109Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,2,1,1,2,0,0,0,2,0,109Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,2,1,1,2,0,0,0,2,0,109Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,8,6,2,7,0,1,0,8,0,109Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,16,7,9,15,0,1,0,15,1,109Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,31,16,15,28,1,2,0,29,2,109Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,11,5,6,11,0,0,0,11,0,109Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,10,5,5,8,1,1,0,9,1,109Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,11,4,7,11,0,0,0,10,1,109Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,13,7,6,13,0,0,0,12,1,109Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,31,17,14,31,0,0,0,31,0,109Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,5,4,1,5,0,0,0,5,0,109Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,39,16,23,34,1,4,0,36,3,109Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,29,14,15,24,1,4,0,28,1,109Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,18,8,10,16,2,0,0,18,0,109Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,5,1,4,4,0,1,0,5,0,109Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,17,9,8,16,0,1,0,17,0,109Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,1,1,0,1,0,0,0,0,1,109Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,13,7,6,12,1,0,0,13,0,109Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,9,3,6,9,0,0,0,8,1,109Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,21,12,9,16,3,2,0,21,0,109Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,1,0,1,1,0,0,0,1,0,109Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,5,2,3,5,0,0,0,5,0,109Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,5,2,3,5,0,0,0,5,0,109Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,19,5,14,16,0,3,0,19,0,109Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,11,7,4,11,0,0,0,10,1,109Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,15,10,5,14,0,1,0,14,1,109Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,2,2,0,2,0,0,0,2,0,109Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,7,4,3,6,0,1,0,7,0,109Y
